layup,specimen,cycles,load_kips,condition,boundary_code,boundary_label,repetition,actuator,sensor,path_id,excitation_amplitude,excitation_frequency_khz,gain,sampling_rate_mhz,filename,amplitude_max,amplitude_min,amplitude_pp,rms,energy,mean,std,variance,skewness,kurtosis,zero_crossing_rate,dominant_frequency,spectral_centroid,spectral_bandwidth,envelope_max,envelope_mean,toa_index,signal_length
1,11,0,0.0,traction free,3,traction_free,2,1,10,1-10,65.0,150.0,32.0,1200000.0,L1S11_0_3_2.mat,-9.131584377541913e-15,-9.131584377541913e-15,0.0,9.131584377541913e-15,8.338583324416752e-29,-9.131584377541913e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.131584377541913e-15,9.131584377541913e-15,1,1
1,11,0,0.0,traction free,3,traction_free,2,1,10,1-10,65.0,200.0,30.0,1200000.0,L1S11_0_3_2.mat,-4.406062103709529e-15,-4.406062103709529e-15,0.0,4.406062103709529e-15,1.9413383261745243e-29,-4.406062103709529e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.406062103709529e-15,4.406062103709529e-15,1,1
1,11,0,0.0,traction free,3,traction_free,2,1,10,1-10,40.0,250.0,20.0,1200000.0,L1S11_0_3_2.mat,-1.3136193521834372e-15,-1.3136193521834372e-15,0.0,1.3136193521834372e-15,1.725595802430833e-30,-1.3136193521834372e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3136193521834372e-15,1.3136193521834372e-15,1,1
1,11,0,0.0,traction free,3,traction_free,2,1,10,1-10,35.0,300.0,19.0,1200000.0,L1S11_0_3_2.mat,1.4333152720258369e-16,1.4333152720258369e-16,0.0,1.4333152720258369e-16,2.0543926690224987e-32,1.4333152720258369e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4333152720258369e-16,1.4333152720258369e-16,1,1
1,11,0,0.0,traction free,3,traction_free,2,1,10,1-10,15.0,350.0,19.0,1200000.0,L1S11_0_3_2.mat,1.4849775055447711e-15,1.4849775055447711e-15,0.0,1.4849775055447711e-15,2.205158191973971e-30,1.4849775055447711e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4849775055447711e-15,1.4849775055447711e-15,1,1
1,11,0,0.0,traction free,3,traction_free,2,1,10,1-10,15.0,400.0,19.0,1200000.0,L1S11_0_3_2.mat,4.40310341762477e-15,4.40310341762477e-15,0.0,4.40310341762477e-15,1.938731970629893e-29,4.40310341762477e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.40310341762477e-15,4.40310341762477e-15,1,1
1,11,0,0.0,traction free,3,traction_free,2,1,10,1-10,25.0,450.0,20.0,1200000.0,L1S11_0_3_2.mat,3.64741873856711e-15,3.64741873856711e-15,0.0,3.64741873856711e-15,1.3303663454450486e-29,3.64741873856711e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64741873856711e-15,3.64741873856711e-15,1,1
1,11,0,0.0,Baseline,0,baseline,0,1,11,1-11,65.0,150.0,25.0,1200000.0,L1S11_0_0.mat,4.6091602756703764e-15,4.6091602756703764e-15,0.0,4.6091602756703764e-15,2.124435844681782e-29,4.6091602756703764e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6091602756703764e-15,4.6091602756703764e-15,1,1
1,11,0,0.0,Baseline,0,baseline,0,1,11,1-11,65.0,200.0,21.0,1200000.0,L1S11_0_0.mat,2.448684159085668e-15,2.448684159085668e-15,0.0,2.448684159085668e-15,5.996054110957084e-30,2.448684159085668e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448684159085668e-15,2.448684159085668e-15,1,1
1,11,0,0.0,Baseline,0,baseline,0,1,11,1-11,65.0,250.0,21.0,1200000.0,L1S11_0_0.mat,-2.9503309517675547e-15,-2.9503309517675547e-15,0.0,2.9503309517675547e-15,8.704452724957645e-30,-2.9503309517675547e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9503309517675547e-15,2.9503309517675547e-15,1,1
1,11,0,0.0,Baseline,0,baseline,0,1,11,1-11,35.0,300.0,19.0,1200000.0,L1S11_0_0.mat,2.0231212538579513e-15,2.0231212538579513e-15,0.0,2.0231212538579513e-15,4.093019607811769e-30,2.0231212538579513e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0231212538579513e-15,2.0231212538579513e-15,1,1
1,11,0,0.0,Baseline,0,baseline,0,1,11,1-11,15.0,350.0,19.0,1200000.0,L1S11_0_0.mat,5.625925073027283e-16,5.625925073027283e-16,0.0,5.625925073027283e-16,3.1651032927317034e-31,5.625925073027283e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.625925073027283e-16,5.625925073027283e-16,1,1
1,11,0,0.0,Baseline,0,baseline,0,1,11,1-11,20.0,400.0,20.0,1200000.0,L1S11_0_0.mat,3.609295479677088e-15,3.609295479677088e-15,0.0,3.609295479677088e-15,1.3027013859617462e-29,3.609295479677088e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.609295479677088e-15,3.609295479677088e-15,1,1
1,11,0,0.0,Baseline,0,baseline,0,1,11,1-11,35.0,450.0,20.0,1200000.0,L1S11_0_0.mat,-1.330316065639714e-15,-1.330316065639714e-15,0.0,1.330316065639714e-15,1.7697408344991277e-30,-1.330316065639714e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.330316065639714e-15,1.330316065639714e-15,1,1
1,11,0,0.502,loaded,1,loaded,1,1,11,1-11,65.0,150.0,25.0,1200000.0,L1S11_0_1_1.mat,1.27675647831893e-15,1.27675647831893e-15,0.0,1.27675647831893e-15,1.6301071049293564e-30,1.27675647831893e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27675647831893e-15,1.27675647831893e-15,1,1
1,11,0,0.502,loaded,1,loaded,1,1,11,1-11,65.0,200.0,21.0,1200000.0,L1S11_0_1_1.mat,-3.1090445972922764e-15,-3.1090445972922764e-15,0.0,3.1090445972922764e-15,9.666158307952293e-30,-3.1090445972922764e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1090445972922764e-15,3.1090445972922764e-15,1,1
1,11,0,0.502,loaded,1,loaded,1,1,11,1-11,65.0,250.0,21.0,1200000.0,L1S11_0_1_1.mat,-1.9992688060632702e-16,-1.9992688060632702e-16,0.0,1.9992688060632702e-16,3.997075758897654e-32,-1.9992688060632702e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9992688060632702e-16,1.9992688060632702e-16,1,1
1,11,0,0.502,loaded,1,loaded,1,1,11,1-11,35.0,300.0,19.0,1200000.0,L1S11_0_1_1.mat,1.4090291433621616e-15,1.4090291433621616e-15,0.0,1.4090291433621616e-15,1.985363126843907e-30,1.4090291433621616e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4090291433621616e-15,1.4090291433621616e-15,1,1
1,11,0,0.502,loaded,1,loaded,1,1,11,1-11,15.0,350.0,19.0,1200000.0,L1S11_0_1_1.mat,3.5173144778688492e-15,3.5173144778688492e-15,0.0,3.5173144778688492e-15,1.2371501136225815e-29,3.5173144778688492e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5173144778688492e-15,3.5173144778688492e-15,1,1
1,11,0,0.502,loaded,1,loaded,1,1,11,1-11,20.0,400.0,20.0,1200000.0,L1S11_0_1_1.mat,-1.1277125609200633e-15,-1.1277125609200633e-15,0.0,1.1277125609200633e-15,1.2717356200568876e-30,-1.1277125609200633e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1277125609200633e-15,1.1277125609200633e-15,1,1
1,11,0,0.502,loaded,1,loaded,1,1,11,1-11,35.0,450.0,20.0,1200000.0,L1S11_0_1_1.mat,8.741108965121258e-16,8.741108965121258e-16,0.0,8.741108965121258e-16,7.640698594012323e-31,8.741108965121258e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.741108965121258e-16,8.741108965121258e-16,1,1
1,11,0,0.997,loaded,1,loaded,10,1,11,1-11,65.0,150.0,25.0,1200000.0,L1S11_0_1_10.mat,3.3341385208274232e-15,3.3341385208274232e-15,0.0,3.3341385208274232e-15,1.1116479676065278e-29,3.3341385208274232e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3341385208274232e-15,3.3341385208274232e-15,1,1
1,11,0,0.997,loaded,1,loaded,10,1,11,1-11,65.0,200.0,21.0,1200000.0,L1S11_0_1_10.mat,3.6246911505263824e-16,3.6246911505263824e-16,0.0,3.6246911505263824e-16,1.313838593670427e-31,3.6246911505263824e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6246911505263824e-16,3.6246911505263824e-16,1,1
1,11,0,0.997,loaded,1,loaded,10,1,11,1-11,65.0,250.0,21.0,1200000.0,L1S11_0_1_10.mat,-2.297641243931281e-15,-2.297641243931281e-15,0.0,2.297641243931281e-15,5.279155285814084e-30,-2.297641243931281e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.297641243931281e-15,2.297641243931281e-15,1,1
1,11,0,0.997,loaded,1,loaded,10,1,11,1-11,35.0,300.0,19.0,1200000.0,L1S11_0_1_10.mat,4.64255370258293e-16,4.64255370258293e-16,0.0,4.64255370258293e-16,2.1553304881366472e-31,4.64255370258293e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64255370258293e-16,4.64255370258293e-16,1,1
1,11,0,0.997,loaded,1,loaded,10,1,11,1-11,15.0,350.0,19.0,1200000.0,L1S11_0_1_10.mat,-1.099679158497735e-15,-1.099679158497735e-15,0.0,1.099679158497735e-15,1.2092942516342866e-30,-1.099679158497735e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.099679158497735e-15,1.099679158497735e-15,1,1
1,11,0,0.997,loaded,1,loaded,10,1,11,1-11,20.0,400.0,20.0,1200000.0,L1S11_0_1_10.mat,2.0349729388559334e-15,2.0349729388559334e-15,0.0,2.0349729388559334e-15,4.1411148618759546e-30,2.0349729388559334e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0349729388559334e-15,2.0349729388559334e-15,1,1
1,11,0,0.997,loaded,1,loaded,10,1,11,1-11,35.0,450.0,20.0,1200000.0,L1S11_0_1_10.mat,4.515159947315883e-15,4.515159947315883e-15,0.0,4.515159947315883e-15,2.038666934984557e-29,4.515159947315883e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.515159947315883e-15,4.515159947315883e-15,1,1
1,11,0,1.502,loaded,1,loaded,11,1,11,1-11,65.0,150.0,25.0,1200000.0,L1S11_0_1_11.mat,1.7243151351209463e-15,1.7243151351209463e-15,0.0,1.7243151351209463e-15,2.973262685207167e-30,1.7243151351209463e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7243151351209463e-15,1.7243151351209463e-15,1,1
1,11,0,1.502,loaded,1,loaded,11,1,11,1-11,65.0,200.0,21.0,1200000.0,L1S11_0_1_11.mat,-3.3590006318952315e-15,-3.3590006318952315e-15,0.0,3.3590006318952315e-15,1.1282885245072564e-29,-3.3590006318952315e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3590006318952315e-15,3.3590006318952315e-15,1,1
1,11,0,1.502,loaded,1,loaded,11,1,11,1-11,65.0,250.0,21.0,1200000.0,L1S11_0_1_11.mat,-1.2390262427164345e-15,-1.2390262427164345e-15,0.0,1.2390262427164345e-15,1.5351860301400048e-30,-1.2390262427164345e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2390262427164345e-15,1.2390262427164345e-15,1,1
1,11,0,1.502,loaded,1,loaded,11,1,11,1-11,35.0,300.0,19.0,1200000.0,L1S11_0_1_11.mat,3.2554254431049756e-15,3.2554254431049756e-15,0.0,3.2554254431049756e-15,1.0597794815615227e-29,3.2554254431049756e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2554254431049756e-15,3.2554254431049756e-15,1,1
1,11,0,1.502,loaded,1,loaded,11,1,11,1-11,15.0,350.0,19.0,1200000.0,L1S11_0_1_11.mat,2.4291549674537727e-16,2.4291549674537727e-16,0.0,2.4291549674537727e-16,5.900793855905339e-32,2.4291549674537727e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4291549674537727e-16,2.4291549674537727e-16,1,1
1,11,0,1.502,loaded,1,loaded,11,1,11,1-11,20.0,400.0,20.0,1200000.0,L1S11_0_1_11.mat,1.8689172117444114e-15,1.8689172117444114e-15,0.0,1.8689172117444114e-15,3.492851544354505e-30,1.8689172117444114e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8689172117444114e-15,1.8689172117444114e-15,1,1
1,11,0,1.502,loaded,1,loaded,11,1,11,1-11,35.0,450.0,20.0,1200000.0,L1S11_0_1_11.mat,1.793981900966718e-15,1.793981900966718e-15,0.0,1.793981900966718e-15,3.218371060996159e-30,1.793981900966718e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.793981900966718e-15,1.793981900966718e-15,1,1
1,11,0,2.0,loaded,1,loaded,12,1,11,1-11,65.0,150.0,25.0,1200000.0,L1S11_0_1_12.mat,1.6757428777935957e-15,1.6757428777935957e-15,0.0,1.6757428777935957e-15,2.8081141924759617e-30,1.6757428777935957e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6757428777935957e-15,1.6757428777935957e-15,1,1
1,11,0,2.0,loaded,1,loaded,12,1,11,1-11,65.0,200.0,21.0,1200000.0,L1S11_0_1_12.mat,-1.242272072970313e-15,-1.242272072970313e-15,0.0,1.242272072970313e-15,1.5432399032819585e-30,-1.242272072970313e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.242272072970313e-15,1.242272072970313e-15,1,1
1,11,0,2.0,loaded,1,loaded,12,1,11,1-11,65.0,250.0,21.0,1200000.0,L1S11_0_1_12.mat,-4.4278816724308e-16,-4.4278816724308e-16,0.0,4.4278816724308e-16,1.960613610504858e-31,-4.4278816724308e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4278816724308e-16,4.4278816724308e-16,1,1
1,11,0,2.0,loaded,1,loaded,12,1,11,1-11,35.0,300.0,19.0,1200000.0,L1S11_0_1_12.mat,-8.96201515776518e-16,-8.96201515776518e-16,0.0,8.96201515776518e-16,8.031771568801284e-31,-8.96201515776518e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.96201515776518e-16,8.96201515776518e-16,1,1
1,11,0,2.0,loaded,1,loaded,12,1,11,1-11,15.0,350.0,19.0,1200000.0,L1S11_0_1_12.mat,1.7702853072343316e-15,1.7702853072343316e-15,0.0,1.7702853072343316e-15,3.133910069009752e-30,1.7702853072343316e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7702853072343316e-15,1.7702853072343316e-15,1,1
1,11,0,2.0,loaded,1,loaded,12,1,11,1-11,20.0,400.0,20.0,1200000.0,L1S11_0_1_12.mat,6.966270008762487e-16,6.966270008762487e-16,0.0,6.966270008762487e-16,4.852891783498371e-31,6.966270008762487e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.966270008762487e-16,6.966270008762487e-16,1,1
1,11,0,2.0,loaded,1,loaded,12,1,11,1-11,35.0,450.0,20.0,1200000.0,L1S11_0_1_12.mat,1.8561947768766518e-15,1.8561947768766518e-15,0.0,1.8561947768766518e-15,3.445459049704163e-30,1.8561947768766518e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8561947768766518e-15,1.8561947768766518e-15,1,1
1,11,0,2.504,loaded,1,loaded,13,1,11,1-11,65.0,150.0,25.0,1200000.0,L1S11_0_1_13.mat,-2.0521778720805628e-15,-2.0521778720805628e-15,0.0,2.0521778720805628e-15,4.211434018657107e-30,-2.0521778720805628e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0521778720805628e-15,2.0521778720805628e-15,1,1
1,11,0,2.504,loaded,1,loaded,13,1,11,1-11,65.0,200.0,21.0,1200000.0,L1S11_0_1_13.mat,1.7706376729403894e-16,1.7706376729403894e-16,0.0,1.7706376729403894e-16,3.1351577688357575e-32,1.7706376729403894e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7706376729403894e-16,1.7706376729403894e-16,1,1
1,11,0,2.504,loaded,1,loaded,13,1,11,1-11,65.0,250.0,21.0,1200000.0,L1S11_0_1_13.mat,-6.474855374083432e-16,-6.474855374083432e-16,0.0,6.474855374083432e-16,4.192375211529711e-31,-6.474855374083432e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.474855374083432e-16,6.474855374083432e-16,1,1
1,11,0,2.504,loaded,1,loaded,13,1,11,1-11,35.0,300.0,19.0,1200000.0,L1S11_0_1_13.mat,1.0846358533544986e-15,1.0846358533544986e-15,0.0,1.0846358533544986e-15,1.1764349343820415e-30,1.0846358533544986e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0846358533544986e-15,1.0846358533544986e-15,1,1
1,11,0,2.504,loaded,1,loaded,13,1,11,1-11,15.0,350.0,19.0,1200000.0,L1S11_0_1_13.mat,1.1354036200811324e-15,1.1354036200811324e-15,0.0,1.1354036200811324e-15,1.2891413804933404e-30,1.1354036200811324e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1354036200811324e-15,1.1354036200811324e-15,1,1
1,11,0,2.504,loaded,1,loaded,13,1,11,1-11,20.0,400.0,20.0,1200000.0,L1S11_0_1_13.mat,-1.1950550683585692e-15,-1.1950550683585692e-15,0.0,1.1950550683585692e-15,1.4281566164095046e-30,-1.1950550683585692e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1950550683585692e-15,1.1950550683585692e-15,1,1
1,11,0,2.504,loaded,1,loaded,13,1,11,1-11,35.0,450.0,20.0,1200000.0,L1S11_0_1_13.mat,-3.0541297572558856e-16,-3.0541297572558856e-16,0.0,3.0541297572558856e-16,9.327708574155895e-32,-3.0541297572558856e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0541297572558856e-16,3.0541297572558856e-16,1,1
1,11,0,2.998,loaded,1,loaded,14,1,11,1-11,65.0,150.0,25.0,1200000.0,L1S11_0_1_14.mat,1.0581813203458523e-16,1.0581813203458523e-16,0.0,1.0581813203458523e-16,1.1197477067288913e-32,1.0581813203458523e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0581813203458523e-16,1.0581813203458523e-16,1,1
1,11,0,2.998,loaded,1,loaded,14,1,11,1-11,65.0,200.0,21.0,1200000.0,L1S11_0_1_14.mat,-3.4486099414511584e-15,-3.4486099414511584e-15,0.0,3.4486099414511584e-15,1.1892910528275762e-29,-3.4486099414511584e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4486099414511584e-15,3.4486099414511584e-15,1,1
1,11,0,2.998,loaded,1,loaded,14,1,11,1-11,65.0,250.0,21.0,1200000.0,L1S11_0_1_14.mat,-7.728193085476676e-16,-7.728193085476676e-16,0.0,7.728193085476676e-16,5.97249683664095e-31,-7.728193085476676e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.728193085476676e-16,7.728193085476676e-16,1,1
1,11,0,2.998,loaded,1,loaded,14,1,11,1-11,35.0,300.0,19.0,1200000.0,L1S11_0_1_14.mat,-9.312212459477998e-16,-9.312212459477998e-16,0.0,9.312212459477998e-16,8.671730089045726e-31,-9.312212459477998e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.312212459477998e-16,9.312212459477998e-16,1,1
1,11,0,2.998,loaded,1,loaded,14,1,11,1-11,15.0,350.0,19.0,1200000.0,L1S11_0_1_14.mat,-6.70877199279718e-16,-6.70877199279718e-16,0.0,6.70877199279718e-16,4.500762165133985e-31,-6.70877199279718e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.70877199279718e-16,6.70877199279718e-16,1,1
1,11,0,2.998,loaded,1,loaded,14,1,11,1-11,20.0,400.0,20.0,1200000.0,L1S11_0_1_14.mat,1.3113154225669055e-15,1.3113154225669055e-15,0.0,1.3113154225669055e-15,1.719548137461822e-30,1.3113154225669055e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3113154225669055e-15,1.3113154225669055e-15,1,1
1,11,0,2.998,loaded,1,loaded,14,1,11,1-11,35.0,450.0,20.0,1200000.0,L1S11_0_1_14.mat,-1.5109238187850649e-15,-1.5109238187850649e-15,0.0,1.5109238187850649e-15,2.2828907861720436e-30,-1.5109238187850649e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5109238187850649e-15,1.5109238187850649e-15,1,1
1,11,0,3.498,loaded,1,loaded,15,1,11,1-11,65.0,150.0,25.0,1200000.0,L1S11_0_1_15.mat,1.5005358067199381e-15,1.5005358067199381e-15,0.0,1.5005358067199381e-15,2.2516077072486555e-30,1.5005358067199381e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5005358067199381e-15,1.5005358067199381e-15,1,1
1,11,0,3.498,loaded,1,loaded,15,1,11,1-11,65.0,200.0,21.0,1200000.0,L1S11_0_1_15.mat,-2.914579385129845e-15,-2.914579385129845e-15,0.0,2.914579385129845e-15,8.494772992223866e-30,-2.914579385129845e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.914579385129845e-15,2.914579385129845e-15,1,1
1,11,0,3.498,loaded,1,loaded,15,1,11,1-11,65.0,250.0,21.0,1200000.0,L1S11_0_1_15.mat,9.45857975276354e-16,9.45857975276354e-16,0.0,9.45857975276354e-16,8.94647309393884e-31,9.45857975276354e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.45857975276354e-16,9.45857975276354e-16,1,1
1,11,0,3.498,loaded,1,loaded,15,1,11,1-11,35.0,300.0,19.0,1200000.0,L1S11_0_1_15.mat,-4.809520837145698e-16,-4.809520837145698e-16,0.0,4.809520837145698e-16,2.3131490682938653e-31,-4.809520837145698e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.809520837145698e-16,4.809520837145698e-16,1,1
1,11,0,3.498,loaded,1,loaded,15,1,11,1-11,15.0,350.0,19.0,1200000.0,L1S11_0_1_15.mat,2.2564144563225197e-15,2.2564144563225197e-15,0.0,2.2564144563225197e-15,5.091406198701252e-30,2.2564144563225197e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2564144563225197e-15,2.2564144563225197e-15,1,1
1,11,0,3.498,loaded,1,loaded,15,1,11,1-11,20.0,400.0,20.0,1200000.0,L1S11_0_1_15.mat,3.257498979759854e-15,3.257498979759854e-15,0.0,3.257498979759854e-15,1.061129960313649e-29,3.257498979759854e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.257498979759854e-15,3.257498979759854e-15,1,1
1,11,0,3.498,loaded,1,loaded,15,1,11,1-11,35.0,450.0,20.0,1200000.0,L1S11_0_1_15.mat,-3.6188093537406485e-15,-3.6188093537406485e-15,0.0,3.6188093537406485e-15,1.309578113872081e-29,-3.6188093537406485e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6188093537406485e-15,3.6188093537406485e-15,1,1
1,11,0,3.999,loaded,1,loaded,16,1,11,1-11,65.0,150.0,25.0,1200000.0,L1S11_0_1_16.mat,-9.818534874028728e-16,-9.818534874028728e-16,0.0,9.818534874028728e-16,9.640362707251833e-31,-9.818534874028728e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.818534874028728e-16,9.818534874028728e-16,1,1
1,11,0,3.999,loaded,1,loaded,16,1,11,1-11,65.0,200.0,21.0,1200000.0,L1S11_0_1_16.mat,-1.4111568901256644e-15,-1.4111568901256644e-15,0.0,1.4111568901256644e-15,1.9913637685491364e-30,-1.4111568901256644e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4111568901256644e-15,1.4111568901256644e-15,1,1
1,11,0,3.999,loaded,1,loaded,16,1,11,1-11,65.0,250.0,21.0,1200000.0,L1S11_0_1_16.mat,-9.883587004377858e-16,-9.883587004377858e-16,0.0,9.883587004377858e-16,9.768529207310689e-31,-9.883587004377858e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.883587004377858e-16,9.883587004377858e-16,1,1
1,11,0,3.999,loaded,1,loaded,16,1,11,1-11,35.0,300.0,19.0,1200000.0,L1S11_0_1_16.mat,9.62771529167128e-16,9.62771529167128e-16,0.0,9.62771529167128e-16,9.269290173748099e-31,9.62771529167128e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62771529167128e-16,9.62771529167128e-16,1,1
1,11,0,3.999,loaded,1,loaded,16,1,11,1-11,15.0,350.0,19.0,1200000.0,L1S11_0_1_16.mat,1.7222280459389117e-15,1.7222280459389117e-15,0.0,1.7222280459389117e-15,2.966069442218562e-30,1.7222280459389117e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7222280459389117e-15,1.7222280459389117e-15,1,1
1,11,0,3.999,loaded,1,loaded,16,1,11,1-11,20.0,400.0,20.0,1200000.0,L1S11_0_1_16.mat,-3.054604095706348e-16,-3.054604095706348e-16,0.0,3.054604095706348e-16,9.330606181505996e-32,-3.054604095706348e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.054604095706348e-16,3.054604095706348e-16,1,1
1,11,0,3.999,loaded,1,loaded,16,1,11,1-11,35.0,450.0,20.0,1200000.0,L1S11_0_1_16.mat,1.784894931508574e-15,1.784894931508574e-15,0.0,1.784894931508574e-15,3.1858499165249964e-30,1.784894931508574e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.784894931508574e-15,1.784894931508574e-15,1,1
1,11,0,4.5,loaded,1,loaded,17,1,11,1-11,65.0,150.0,25.0,1200000.0,L1S11_0_1_17.mat,1.6150275561344074e-15,1.6150275561344074e-15,0.0,1.6150275561344074e-15,2.6083140070734765e-30,1.6150275561344074e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6150275561344074e-15,1.6150275561344074e-15,1,1
1,11,0,4.5,loaded,1,loaded,17,1,11,1-11,65.0,200.0,21.0,1200000.0,L1S11_0_1_17.mat,9.258070113489503e-16,9.258070113489503e-16,0.0,9.258070113489503e-16,8.571186222628753e-31,9.258070113489503e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.258070113489503e-16,9.258070113489503e-16,1,1
1,11,0,4.5,loaded,1,loaded,17,1,11,1-11,65.0,250.0,21.0,1200000.0,L1S11_0_1_17.mat,-5.28656979303932e-16,-5.28656979303932e-16,0.0,5.28656979303932e-16,2.7947820176675795e-31,-5.28656979303932e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28656979303932e-16,5.28656979303932e-16,1,1
1,11,0,4.5,loaded,1,loaded,17,1,11,1-11,35.0,300.0,19.0,1200000.0,L1S11_0_1_17.mat,1.6672861008482087e-15,1.6672861008482087e-15,0.0,1.6672861008482087e-15,2.7798429420816232e-30,1.6672861008482087e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6672861008482087e-15,1.6672861008482087e-15,1,1
1,11,0,4.5,loaded,1,loaded,17,1,11,1-11,15.0,350.0,19.0,1200000.0,L1S11_0_1_17.mat,9.803627094157052e-16,9.803627094157052e-16,0.0,9.803627094157052e-16,9.611110420129025e-31,9.803627094157052e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.803627094157052e-16,9.803627094157052e-16,1,1
