strain4,strain2,strain1,strain3,layup,specimen,specimen_id,fatigue_step,strain_type,filename,sample_index
-0.0,4.19066057954169e-05,0.0001485946093304841,-5.523489161438161e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,437
-1.9047580952457144e-06,4.571648010533076e-05,0.0001485946093304841,-5.333034683391064e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,438
-1.9047580952457144e-06,4.571648010533076e-05,0.00015240533723490996,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,439
-1.9047580952457144e-06,4.19066057954169e-05,0.00015240533723490996,-5.713942877713052e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,440
-0.0,4.571648010533076e-05,0.00015621609563015954,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,441
-0.0,4.571648010533076e-05,0.00015240533723490996,-5.713942877713052e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,442
0.0,4.571648010533076e-05,0.00015621609563015954,-5.713942877713052e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,443
0.0,4.571648010533076e-05,0.00015621609563015954,-5.523489161438161e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,444
-0.0,4.95263848958241e-05,0.00015621609563015954,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,445
-1.9047580952457144e-06,4.571648010533076e-05,0.00015621609563015954,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,446
-0.0,4.571648010533076e-05,0.00015621609563015954,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,447
-1.9047580952457144e-06,4.95263848958241e-05,0.00016002688451659882,-5.713942877713052e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,448
-0.0,4.95263848958241e-05,0.00016002688451659882,-5.713942877713052e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,449
-1.9047580952457144e-06,4.571648010533076e-05,0.00016002688451659882,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,450
-1.9047580952457144e-06,4.95263848958241e-05,0.00016002688451659882,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,451
-1.9047580952457144e-06,4.95263848958241e-05,0.00016002688451659882,-5.713942877713052e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,452
-0.0,4.95263848958241e-05,0.00016002688451659882,-5.713942877713052e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,453
-1.9047580952457144e-06,4.95263848958241e-05,0.00016383770389459366,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,454
-1.9047580952457144e-06,4.95263848958241e-05,0.00016002688451659882,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,455
-1.9047580952457144e-06,4.95263848958241e-05,0.00016002688451659882,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,456
-0.0,4.95263848958241e-05,0.00016383770389459366,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,457
-0.0,4.95263848958241e-05,0.00016383770389459366,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,458
-0.0,5.33363201672627e-05,0.00016383770389459366,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,459
-0.0,4.95263848958241e-05,0.00016383770389459366,-5.713942877713052e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,460
-0.0,4.95263848958241e-05,0.00016383770389459366,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,461
-0.0,5.33363201672627e-05,0.00016764855376451016,-5.713942877713052e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,462
-1.9047580952457144e-06,5.33363201672627e-05,0.00016764855376451016,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,463
-0.0,5.33363201672627e-05,0.00016764855376451016,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,464
-0.0,5.33363201672627e-05,0.00016764855376451016,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,465
-0.0,5.33363201672627e-05,0.00016764855376451016,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,466
-0.0,5.33363201672627e-05,0.0001714594341267142,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,467
-0.0,5.33363201672627e-05,0.0001714594341267142,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,468
0.0,5.7146285920012335e-05,0.0001714594341267142,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,469
-1.9047580952457144e-06,5.7146285920012335e-05,0.0001714594341267142,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,470
-0.0,5.33363201672627e-05,0.0001714594341267142,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,471
-0.0,5.7146285920012335e-05,0.00017527034498157184,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,472
0.0,5.33363201672627e-05,0.00017527034498157184,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,473
0.0,5.7146285920012335e-05,0.00017527034498157184,-6.0948480249644977e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,474
-0.0,5.7146285920012335e-05,0.00017527034498157184,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,475
-0.0,5.7146285920012335e-05,0.00017527034498157184,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,476
-0.0,5.7146285920012335e-05,0.00017527034498157184,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,477
-0.0,5.7146285920012335e-05,0.00017527034498157184,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,478
0.0,5.7146285920012335e-05,0.000179081286329449,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,479
-0.0,5.7146285920012335e-05,0.000179081286329449,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,480
-0.0,5.7146285920012335e-05,0.000179081286329449,-6.0948480249644977e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,481
-0.0,5.7146285920012335e-05,0.00018289225817071163,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,482
-0.0,6.0956282154438835e-05,0.00018289225817071163,-6.0948480249644977e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,483
-0.0,6.0956282154438835e-05,0.00018289225817071163,-6.0948480249644977e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,484
-1.9047580952457144e-06,6.0956282154438835e-05,0.00018289225817071163,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,485
-1.9047580952457144e-06,6.0956282154438835e-05,0.00018289225817071163,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,486
-0.0,6.0956282154438835e-05,0.0001867032605057258,-6.0948480249644977e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,487
-1.9047580952457144e-06,6.0956282154438835e-05,0.0001867032605057258,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,488
-0.0,6.0956282154438835e-05,0.0001867032605057258,-6.0948480249644977e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,489
-1.9047580952457144e-06,6.0956282154438835e-05,0.0001867032605057258,-6.0948480249644977e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,490
-0.0,6.0956282154438835e-05,0.0001867032605057258,-6.285299455950192e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,491
-1.9047580952457144e-06,6.0956282154438835e-05,0.0001867032605057258,-6.0948480249644977e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,492
-0.0,6.0956282154438835e-05,0.0001867032605057258,-6.0948480249644977e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,493
-0.0,6.0956282154438835e-05,0.0001867032605057258,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,494
-1.9047580952457144e-06,6.476630887090799e-05,0.00019051429333485746,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,495
-0.0,6.0956282154438835e-05,0.0001867032605057258,-6.0948480249644977e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,496
-0.0,6.476630887090799e-05,0.00019051429333485746,-6.285299455950192e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,497
-0.0,6.0956282154438835e-05,0.00019051429333485746,-6.0948480249644977e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,498
-0.0,6.476630887090799e-05,0.00019432535665847258,-6.285299455950192e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,499
-1.9047580952457144e-06,6.476630887090799e-05,0.00019051429333485746,-6.0948480249644977e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,500
-0.0,6.476630887090799e-05,0.00019432535665847258,-6.285299455950192e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,501
-1.9047580952457144e-06,6.476630887090799e-05,0.00019432535665847258,-6.285299455950192e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,502
-0.0,6.476630887090799e-05,0.0001981364504769373,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,503
-0.0,6.857636606978558e-05,0.0001981364504769373,-6.285299455950192e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,504
-0.0,6.857636606978558e-05,0.0001981364504769373,-6.0948480249644977e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,505
-0.0,6.476630887090799e-05,0.0001981364504769373,-5.904395832220307e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,506
-0.0,6.857636606978558e-05,0.0001981364504769373,-6.0948480249644977e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,507
-0.0,6.857636606978558e-05,0.0001981364504769373,-6.285299455950192e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,508
-0.0,6.857636606978558e-05,0.0002019475747906175,-6.0948480249644977e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,509
0.0,6.857636606978558e-05,0.0002019475747906175,-6.285299455950192e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,510
-0.0,6.857636606978558e-05,0.0002019475747906175,-6.0948480249644977e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,511
-0.0,6.857636606978558e-05,0.0002019475747906175,-6.285299455950192e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,512
0.0,7.238645375143749e-05,0.0002019475747906175,-6.0948480249644977e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,513
-0.0,7.238645375143749e-05,0.00020575872959987927,-6.285299455950192e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,514
-0.0,6.857636606978558e-05,0.00020575872959987927,-6.285299455950192e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,515
-1.9047580952457144e-06,7.238645375143749e-05,0.00020575872959987927,-6.0948480249644977e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,516
-0.0,6.857636606978558e-05,0.00020575872959987927,-6.0948480249644977e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,517
-1.9047580952457144e-06,7.238645375143749e-05,0.00020575872959987927,-6.285299455950192e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,518
-0.0,7.238645375143749e-05,0.0002019475747906175,-6.285299455950192e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,519
-0.0,7.238645375143749e-05,0.00020575872959987927,-6.0948480249644977e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,520
-0.0,7.238645375143749e-05,0.00020956991490508865,-6.285299455950192e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,521
-1.9047580952457144e-06,7.619657191622949e-05,0.00020956991490508865,-6.0948480249644977e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,522
-1.9047580952457144e-06,7.619657191622949e-05,0.00020575872959987927,-6.0948480249644977e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,523
-1.9047580952457144e-06,7.619657191622949e-05,0.00020956991490508865,-6.285299455950192e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,524
-0.0,7.238645375143749e-05,0.00020956991490508865,-6.0948480249644977e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,525
-1.9047580952457144e-06,7.619657191622949e-05,0.00020956991490508865,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,526
-0.0,7.238645375143749e-05,0.00021338113070661164,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,527
-0.0,7.619657191622949e-05,0.00021338113070661164,-6.285299455950192e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,528
-0.0,7.619657191622949e-05,0.00021338113070661164,-6.285299455950192e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,529
-0.0,7.619657191622949e-05,0.00020956991490508865,-6.285299455950192e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,530
-1.9047580952457144e-06,7.619657191622949e-05,0.00020956991490508865,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,531
-0.0,7.619657191622949e-05,0.00021338113070661164,-6.285299455950192e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,532
-0.0,7.619657191622949e-05,0.00021338113070661164,-6.0948480249644977e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,533
-0.0,7.619657191622949e-05,0.00020956991490508865,-6.0948480249644977e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,534
-0.0,7.619657191622949e-05,0.00021338113070661164,-6.0948480249644977e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,535
0.0,7.619657191622949e-05,0.00021338113070661164,-6.285299455950192e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,536
0.0,7.619657191622949e-05,0.00021338113070661164,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,537
-0.0,7.619657191622949e-05,0.00021338113070661164,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,538
-1.9047580952457144e-06,7.619657191622949e-05,0.00021338113070661164,-6.285299455950192e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,539
-0.0,7.619657191622949e-05,0.00021338113070661164,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,540
-0.0,7.619657191622949e-05,0.00021719237700481423,-6.285299455950192e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,541
-0.0,7.619657191622949e-05,0.00021719237700481423,-6.285299455950192e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,542
-0.0,7.619657191622949e-05,0.00021338113070661164,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,543
0.0,7.619657191622949e-05,0.00021338113070661164,-6.285299455950192e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,544
-0.0,8.000672056452742e-05,0.00021719237700481423,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,545
-0.0,7.619657191622949e-05,0.00021338113070661164,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,546
-1.9047580952457144e-06,7.619657191622949e-05,0.00021719237700481423,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,547
-1.9047580952457144e-06,7.619657191622949e-05,0.00021719237700481423,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,548
0.0,8.000672056452742e-05,0.00021719237700481423,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,549
-0.0,7.619657191622949e-05,0.00021719237700481423,-6.285299455950192e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,550
-1.9047580952457144e-06,8.000672056452742e-05,0.00021719237700481423,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,551
-0.0,8.000672056452742e-05,0.00021719237700481423,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,552
-0.0,8.000672056452742e-05,0.0002210036538000626,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,553
-0.0,7.619657191622949e-05,0.0002210036538000626,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,554
-0.0,8.000672056452742e-05,0.0002210036538000626,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,555
-1.9047580952457144e-06,8.000672056452742e-05,0.0002210036538000626,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,556
-0.0,8.000672056452742e-05,0.0002248149610927226,-6.285299455950192e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,557
-0.0,8.000672056452742e-05,0.0002248149610927226,-6.285299455950192e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,558
-0.0,8.000672056452742e-05,0.0002248149610927226,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,559
-0.0,8.381689969669712e-05,0.00022862629888316052,-6.66620003266438e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,560
-0.0,8.381689969669712e-05,0.00022862629888316052,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,561
0.0,8.000672056452742e-05,0.00022862629888316052,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,562
-1.9047580952457144e-06,8.381689969669712e-05,0.00022862629888316052,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,563
-0.0,8.381689969669712e-05,0.00022862629888316052,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,564
0.0,8.381689969669712e-05,0.00022862629888316052,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,565
-0.0,8.381689969669712e-05,0.00022862629888316052,-6.66620003266438e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,566
-0.0,8.381689969669712e-05,0.00022862629888316052,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,567
-0.0,8.381689969669712e-05,0.00022862629888316052,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,568
-0.0,8.381689969669712e-05,0.00022862629888316052,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,569
-0.0,8.381689969669712e-05,0.00022862629888316052,-6.285299455950192e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,570
-1.9047580952457144e-06,8.76271093131044e-05,0.0002324376671717423,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,571
-0.0,8.381689969669712e-05,0.0002324376671717423,-6.66620003266438e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,572
-0.0,8.381689969669712e-05,0.0002324376671717423,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,573
-0.0,8.76271093131044e-05,0.000236249065958834,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,574
-1.9047580952457144e-06,8.76271093131044e-05,0.000236249065958834,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,575
-1.9047580952457144e-06,8.76271093131044e-05,0.000236249065958834,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,576
-1.9047580952457144e-06,8.76271093131044e-05,0.000236249065958834,-6.66620003266438e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,577
-1.9047580952457144e-06,8.76271093131044e-05,0.00024006049524480169,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,578
-0.0,8.76271093131044e-05,0.00024006049524480169,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,579
-1.9047580952457144e-06,8.76271093131044e-05,0.00024387195503001145,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,580
-1.9047580952457144e-06,9.143734941411518e-05,0.00024387195503001145,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,581
-0.0,8.76271093131044e-05,0.00024387195503001145,-6.66620003266438e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,582
-0.0,9.143734941411518e-05,0.00024387195503001145,-6.66620003266438e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,583
-1.9047580952457144e-06,9.143734941411518e-05,0.00024387195503001145,-6.66620003266438e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,584
-0.0,9.524762000009525e-05,0.00024768344531482945,-6.66620003266438e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,585
-0.0,9.524762000009525e-05,0.00024768344531482945,-6.66620003266438e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,586
-0.0,9.524762000009525e-05,0.00024768344531482945,-6.66620003266438e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,587
-0.0,9.524762000009525e-05,0.00025149496609962174,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,588
-0.0,9.524762000009525e-05,0.00025149496609962174,-6.66620003266438e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,589
-0.0,9.524762000009525e-05,0.00025149496609962174,-6.85664917840201e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,590
-0.0,9.524762000009525e-05,0.0002553065173847544,-6.85664917840201e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,591
-0.0,9.524762000009525e-05,0.0002553065173847544,-6.85664917840201e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,592
-0.0,9.524762000009525e-05,0.0002553065173847544,-6.66620003266438e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,593
-1.9047580952457144e-06,9.905792107141048e-05,0.0002553065173847544,-6.85664917840201e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,594
-0.0,9.905792107141048e-05,0.00025911809917059347,-6.475750125181964e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,595
-1.9047580952457144e-06,9.905792107141048e-05,0.0002553065173847544,-6.66620003266438e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,596
0.0,9.905792107141048e-05,0.00025911809917059347,-6.66620003266438e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,597
-0.0,9.905792107141048e-05,0.0002553065173847544,-6.85664917840201e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,598
-0.0,9.905792107141048e-05,0.00025911809917059347,-6.66620003266438e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,599
-0.0,9.905792107141048e-05,0.00025911809917059347,-6.66620003266438e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,600
-0.0,9.905792107141048e-05,0.00025911809917059347,-6.85664917840201e-05,1,11,L1_S11_F,F01,axial,L1_S11_F01_STRAIN_A_DAT.mat,601
